_c0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,hour,day_of_week,daily_spending,daily_transactions,distance,category_index,category_0,category_1,category_2,category_3,category_4,category_5,category_6,category_7,category_8,category_9,category_10,category_11,category_12
149596,2020-08-12T01:17:20.000Z,343746486082492,"fraud_Schumm, Bauch and Ondricka",grocery_pos,289.76,Jeffrey,Munoz,M,836 Stephanie Union,Cedar,MI,49621,44.8605,-85.8138,3096,"Social research officer, government",1975-10-11T00:00:00.000Z,c69ffdd6ce1bc4a7ecdb64b8e89c5e2c,1376270240,44.847151000000004,-86.668199,1,1,4,289.76,1,67.3657753476384,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141633,2020-08-09T23:37:38.000Z,343819048608995,fraud_Kutch and Sons,grocery_pos,280.74,Shelby,Cannon,F,1535 Ryan Burgs Suite 919,Des Moines,IA,50312,41.5855,-93.6719,222785,Wellsite geologist,1956-01-24T00:00:00.000Z,efd732b11c3b0c8bc75a7e8dc0482b8a,1376091458,41.621656,-94.10289,1,23,1,280.74,1,36.060192407811456,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290102,2020-10-07T22:26:49.000Z,344342339068828,fraud_Nader-Heller,misc_net,650.68,Ruth,Fuller,F,37732 Joe Courts Apt. 752,Darien,GA,31305,31.3826,-81.4312,5989,Tax adviser,1967-05-05T00:00:00.000Z,b544308c3c9888e5ee0bca70045e93ef,1381184809,31.781767,-81.753613,1,22,4,650.68,1,53.87757365342813,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
291714,2020-10-08T22:19:46.000Z,344342339068828,fraud_Halvorson Group,misc_pos,7.24,Ruth,Fuller,F,37732 Joe Courts Apt. 752,Darien,GA,31305,31.3826,-81.4312,5989,Tax adviser,1967-05-05T00:00:00.000Z,011209c0640ccd17b27aea938fa50d5a,1381270786,31.233161,-81.222616,1,22,5,7.24,1,25.861204932889155,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
282235,2020-10-04T22:23:54.000Z,347399333635231,fraud_Homenick LLC,personal_care,17.05,Stephanie,Allen,F,13128 Hall Station Suite 588,Seligman,MO,65745,36.5276,-93.9359,2693,"Engineer, biomedical",1968-02-05T00:00:00.000Z,2e6170d0971fd9acf99b0d6c64792006,1380925434,36.586861,-93.020896,1,22,1,17.05,1,81.99186700328859,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
282317,2020-10-04T22:59:20.000Z,347399333635231,fraud_Bechtelar-Rippin,food_dining,118.24,Stephanie,Allen,F,13128 Hall Station Suite 588,Seligman,MO,65745,36.5276,-93.9359,2693,"Engineer, biomedical",1968-02-05T00:00:00.000Z,0df5b0615a7f57fa7081f9f2e81651c3,1380927560,36.839099,-93.837949,1,22,1,118.24,1,35.7214391386715,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
133268,2020-08-06T22:02:19.000Z,348253506557335,fraud_Pacocha-Bauch,shopping_pos,935.6,Thomas,Gibson,M,32745 Silva Springs Suite 040,Grand Bay,AL,36541,30.4983,-88.3282,15647,Armed forces logistics/support/administrative officer,1948-03-22T00:00:00.000Z,173e6d158f43108c92f11330fd60b42f,1375826539,29.577144,-89.286047,1,22,5,935.6,1,137.8132956667964,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352617,2020-11-04T01:31:38.000Z,370612217861404,"fraud_Goldner, Kovacek and Abbott",grocery_pos,354.52,Amanda,Fitzgerald,F,298 Kayla Lights,Bristol,PA,19007,40.1159,-74.8536,21125,"Administrator, charities/voluntary organisations",1985-05-25T00:00:00.000Z,757e0b36c5fdc3f4e3ac4141d2ef46c8,1383528698,39.471252,-74.785794,1,1,4,354.52,1,71.91529380174633,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352661,2020-11-04T02:36:00.000Z,370612217861404,fraud_Jacobi and Sons,shopping_pos,747.84,Amanda,Fitzgerald,F,298 Kayla Lights,Bristol,PA,19007,40.1159,-74.8536,21125,"Administrator, charities/voluntary organisations",1985-05-25T00:00:00.000Z,506b7a5365b2d97a71b3dd891f782a9d,1383532560,39.612612,-74.635901,1,2,4,747.84,1,58.9668740922146,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354001,2020-11-04T23:29:53.000Z,370612217861404,fraud_Schimmel-Olson,kids_pets,19.57,Amanda,Fitzgerald,F,298 Kayla Lights,Bristol,PA,19007,40.1159,-74.8536,21125,"Administrator, charities/voluntary organisations",1985-05-25T00:00:00.000Z,606cb96872b102df34445fd878c2f305,1383607793,40.336692,-74.608253,1,23,4,19.57,1,32.19637848542988,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175192,2020-08-21T22:20:25.000Z,372382441451095,"fraud_Schmeler, Bashirian and Price",shopping_net,992.81,Brent,Terrell,M,502 Rice Plaza Apt. 979,Port Ewen,NY,12466,41.8948,-73.9767,2471,Heritage manager,1966-01-21T00:00:00.000Z,5aaec2993e5dbc39489895ef2f8dce7f,1377123625,42.112889,-74.14336,1,22,6,992.81,1,27.887620180370465,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175260,2020-08-21T22:57:51.000Z,372382441451095,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,1033.25,Brent,Terrell,M,502 Rice Plaza Apt. 979,Port Ewen,NY,12466,41.8948,-73.9767,2471,Heritage manager,1966-01-21T00:00:00.000Z,96590055a3bc3df344e8c78db9481d98,1377125871,41.565622,-73.66106500000001,1,22,6,1033.25,1,45.00901568564155,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263771,2020-09-27T00:55:32.000Z,372965408103277,"fraud_Schultz, Simonis and Little",grocery_pos,292.1,Debbie,Robbins,F,53199 Laurie Mills Apt. 864,Kirtland,NM,87417,36.741,-108.351,6910,TEFL teacher,1956-02-02T00:00:00.000Z,cb528601c22e106a6d27b1ac8fb48c35,1380243332,37.239354999999996,-109.079881,1,0,1,292.1,1,85.21407546072658,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266177,2020-09-27T22:07:07.000Z,372965408103277,fraud_Boyer PLC,shopping_net,1203.92,Debbie,Robbins,F,53199 Laurie Mills Apt. 864,Kirtland,NM,87417,36.741,-108.351,6910,TEFL teacher,1956-02-02T00:00:00.000Z,c19d9ff39ca763aea03afb594c10a1f8,1380319627,37.458851,-108.29786999999999,1,22,1,1203.92,1,79.96033996213882,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495154,2020-12-18T18:44:39.000Z,374125201044065,fraud_Sawayn PLC,shopping_pos,837.53,Christopher,Gilbert,M,20937 Reed Lakes Apt. 271,Washington,DC,20012,38.9757,-77.0282,601723,"Optician, dispensing",1970-07-20T00:00:00.000Z,a3a5addfcb05517dbe7a32703008be20,1387392279,39.319253,-76.39384,1,18,6,837.53,1,66.72170514041446,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496197,2020-12-19T00:16:11.000Z,374125201044065,fraud_Cartwright-Harris,grocery_pos,315.1,Christopher,Gilbert,M,20937 Reed Lakes Apt. 271,Washington,DC,20012,38.9757,-77.0282,601723,"Optician, dispensing",1970-07-20T00:00:00.000Z,28539557e3b3116d77e59b50ca644752,1387412171,39.524671999999995,-76.395946,1,0,7,315.1,1,81.7931653393619,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499732,2020-12-19T23:19:17.000Z,374125201044065,fraud_Schumm PLC,shopping_net,1121.05,Christopher,Gilbert,M,20937 Reed Lakes Apt. 271,Washington,DC,20012,38.9757,-77.0282,601723,"Optician, dispensing",1970-07-20T00:00:00.000Z,60213a1124214805d1c9bb3678045254,1387495157,39.934793,-77.653351,1,23,7,1121.05,1,119.39010405771295,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149591,2020-08-12T01:11:47.000Z,374497717543058,"fraud_Connelly, Reichert and Fritsch",gas_transport,21.36,Linda,Hurst,F,31701 Tucker Square Suite 893,Wilton,ND,58579,47.1709,-100.7944,1190,"Designer, ceramics/pottery",1948-06-30T00:00:00.000Z,a2396938b0ce4bf12ffe4d2e23bd29d3,1376269907,46.79071,-100.770034,1,1,4,21.36,1,42.31559037113911,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151221,2020-08-12T22:24:12.000Z,374497717543058,fraud_Bauch-Raynor,grocery_pos,340.63,Linda,Hurst,F,31701 Tucker Square Suite 893,Wilton,ND,58579,47.1709,-100.7944,1190,"Designer, ceramics/pottery",1948-06-30T00:00:00.000Z,69091e3ce814474c832667cafd334817,1376346252,48.131002,-101.66512,1,22,4,340.63,1,125.1031239244501,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153430,2020-08-13T23:49:14.000Z,374497717543058,fraud_Miller-Harris,misc_net,811.26,Linda,Hurst,F,31701 Tucker Square Suite 893,Wilton,ND,58579,47.1709,-100.7944,1190,"Designer, ceramics/pottery",1948-06-30T00:00:00.000Z,a59c4c7a74a7d5de9e74401ce88780f4,1376437754,48.017097,-101.054507,1,23,5,811.26,1,96.09298955879056,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
84649,2020-07-20T17:20:08.000Z,375534208663984,"fraud_Baumbach, Strosin and Nicolas",shopping_pos,790.22,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,38.4207,-79.4629,99,Dance movement psychotherapist,1986-03-28T00:00:00.000Z,e7ba0019e888ef85d2184ef49cf2723c,1374340808,38.864226,-79.199637,1,17,2,790.22,1,54.360076832226326,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85669,2020-07-20T22:05:35.000Z,375534208663984,"fraud_Ruecker, Beer and Collier",shopping_net,1152.49,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,38.4207,-79.4629,99,Dance movement psychotherapist,1986-03-28T00:00:00.000Z,7dfa0c04f69b0b82875e6fd6134c6f9e,1374357935,38.877282,-79.924397,1,22,2,1152.49,1,64.68158389923155,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339829,2020-10-30T00:38:15.000Z,376012912828093,fraud_Lockman Ltd,grocery_pos,304.47,Nathan,Mayer,M,478 Donovan Corners Apt. 803,Schaumburg,IL,60193,42.0144,-88.0935,92294,Claims inspector/assessor,1969-05-01T00:00:00.000Z,43f210bd209fc7cbb97074beaa940dec,1383093495,42.54824,-88.077309,1,0,6,304.47,1,59.37524180508201,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135973,2020-08-08T02:02:02.000Z,376445266762684,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,1107.33,Rachel,Lowe,F,372 Jeffrey Course,Sutherland,NE,69165,41.1558,-101.13600000000001,1789,Insurance broker,1982-02-11T00:00:00.000Z,563f710e03fe0a2e06eebeb46307bbaf,1375927322,40.427648,-100.746378,1,2,7,1107.33,1,87.35802351273159,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228148,2020-09-11T04:20:27.000Z,376656886990758,"fraud_Casper, Hand and Zulauf",grocery_pos,312.41,Richard,Vance,M,169 Shelia Knoll Suite 753,Zavalla,TX,75980,31.1569,-94.3871,2836,"Designer, jewellery",1985-12-03T00:00:00.000Z,7d5d5550424c8f622f0d58f6b086bc93,1378873227,30.448414,-95.177687,1,4,6,312.41,1,109.12216743383452,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473228,2020-12-13T23:14:00.000Z,377550167323848,fraud_Zemlak Group,misc_net,746.79,Kevin,Walters,M,87227 Tapia Burgs,Auburn,ME,4210,44.0948,-70.23899999999999,23045,Tourist information centre manager,1958-09-02T00:00:00.000Z,24cde32c8ff5e9ab25a41816c8f4b272,1386976440,44.876462,-71.02125799999999,1,23,1,746.79,1,106.79526425123363,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
422683,2020-12-02T02:56:16.000Z,377834944388609,fraud_Cummerata-Jones,gas_transport,10.75,Michael,Jackson,M,539 Underwood Divide,Pea Ridge,AR,72751,36.4539,-94.118,6434,Product designer,1967-08-28T00:00:00.000Z,92f885083c2abf2e633f9dc64fa8d429,1385952976,37.374956,-95.016666,1,2,4,10.75,1,129.89224158971723,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422759,2020-12-02T03:46:31.000Z,377834944388609,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,324.22,Michael,Jackson,M,539 Underwood Divide,Pea Ridge,AR,72751,36.4539,-94.118,6434,Product designer,1967-08-28T00:00:00.000Z,76d2136f4ad5089b78d424faead62673,1385955991,36.67066,-94.35225799999999,1,3,4,324.22,1,31.916687110073,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425245,2020-12-02T23:16:36.000Z,377834944388609,fraud_Kuhic LLC,shopping_net,993.4,Michael,Jackson,M,539 Underwood Divide,Pea Ridge,AR,72751,36.4539,-94.118,6434,Product designer,1967-08-28T00:00:00.000Z,ee6e4dcbadd05ebc3b2c582c6f41d75f,1386026196,37.192427,-93.79114799999999,1,23,4,993.4,1,87.12147566659456,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378097,2020-11-15T23:04:12.000Z,378006354724784,fraud_Schuppe-Schuppe,food_dining,117.23,Christopher,Matthews,M,433 John Heights Apt. 849,Etlan,VA,22719,38.5095,-78.2638,395,Senior tax professional/tax inspector,1982-01-07T00:00:00.000Z,b4eb50dc11e9e235b4c89a532391e41f,1384556652,39.011109999999995,-77.90419,1,23,1,117.23,1,63.900126451186885,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
314330,2020-10-18T23:38:59.000Z,378858024506425,fraud_Boyer-Reichert,shopping_net,1008.11,Debra,Eaton,F,72743 Brian Run,Paradise Valley,AZ,85253,33.5494,-111.9565,17047,Building surveyor,1935-01-29T00:00:00.000Z,56d99270c19ccbd4af819dfd16fa944c,1382139539,34.141904,-112.540038,1,23,1,1008.11,1,85.11629975506094,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98542,2020-07-26T00:22:28.000Z,2222157926772399,fraud_Strosin-Cruickshank,grocery_pos,343.03,Amy,Garrett,F,6014 Thomas Throughway,Trenton,TX,75490,33.4235,-96.3398,2211,"Investment banker, operational",1987-02-26T00:00:00.000Z,58be13b833fef3937bf8a4d65b6c9e30,1374798148,32.677671000000004,-96.458398,1,0,1,343.03,1,83.66577372327238,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353895,2020-11-04T22:16:20.000Z,2229378226512508,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,816.2,Thomas,Hale,M,949 Smith Parkway,Cazenovia,WI,53924,43.4987,-90.2796,1360,Occupational hygienist,1984-11-06T00:00:00.000Z,0b23158b08dbdca7ce6fe66610ac3afb,1383603380,42.766011,-91.103893,1,22,4,816.2,1,105.41103936951642,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354356,2020-11-05T05:26:11.000Z,2229378226512508,fraud_Hackett-Lueilwitz,grocery_pos,316.34,Thomas,Hale,M,949 Smith Parkway,Cazenovia,WI,53924,43.4987,-90.2796,1360,Occupational hygienist,1984-11-06T00:00:00.000Z,2c04608cbdd488f19adac44b8733b265,1383629171,42.696422999999996,-90.933113,1,5,5,316.34,1,103.79577965895409,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355523,2020-11-05T22:02:01.000Z,2229378226512508,fraud_Bruen-Yost,misc_pos,7.39,Thomas,Hale,M,949 Smith Parkway,Cazenovia,WI,53924,43.4987,-90.2796,1360,Occupational hygienist,1984-11-06T00:00:00.000Z,fa701c9420225f7662269f2be3423c00,1383688921,43.539389,-90.296068,1,22,5,7.39,1,4.715240256180304,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
151376,2020-08-13T00:10:05.000Z,2235613922823698,"fraud_Gottlieb, Considine and Schultz",shopping_net,1025.76,Melissa,Mcclure,F,2027 Snyder Track,Manville,WY,82227,42.73,-104.7024,241,Educational psychologist,1980-12-16T00:00:00.000Z,5758498b39d9efce66659985daec1962,1376352605,41.953063,-104.296483,1,0,5,1025.76,1,92.60905740933177,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153554,2020-08-14T01:25:33.000Z,2235613922823698,fraud_Fisher-Schowalter,shopping_net,866.33,Melissa,Mcclure,F,2027 Snyder Track,Manville,WY,82227,42.73,-104.7024,241,Educational psychologist,1980-12-16T00:00:00.000Z,0824dbfa09bd9b5fb4e09aee1dcab6c2,1376443533,41.76177,-104.152935,1,1,6,866.33,1,116.77590596303243,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506021,2020-12-21T03:29:08.000Z,2242176657877538,"fraud_Stroman, Hudson and Erdman",gas_transport,11.79,Travis,Daniel,M,1327 Rose Causeway Apt. 610,Senatobia,MS,38668,34.6323,-89.8855,14462,Database administrator,1959-03-03T00:00:00.000Z,734fed2595bfc7f222c0487f2e8e5ecd,1387596548,34.894571,-89.177137,1,3,2,11.79,1,70.97558154013696,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517197,2020-12-22T22:05:48.000Z,2242176657877538,"fraud_Willms, Kris and Bergnaum",shopping_pos,1041.51,Travis,Daniel,M,1327 Rose Causeway Apt. 610,Senatobia,MS,38668,34.6323,-89.8855,14462,Database administrator,1959-03-03T00:00:00.000Z,35b0297dd026d2e9a75d024a5dec7955,1387749948,34.573471000000005,-89.911011,1,22,3,1041.51,1,6.945705308533253,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517529,2020-12-22T23:06:03.000Z,2242176657877538,fraud_Bauch-Raynor,grocery_pos,289.27,Travis,Daniel,M,1327 Rose Causeway Apt. 610,Senatobia,MS,38668,34.6323,-89.8855,14462,Database administrator,1959-03-03T00:00:00.000Z,2df7d894868fbc99ec1d8b055585fc9d,1387753563,34.746063,-90.401093,1,23,3,289.27,1,48.80844900799249,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155506,2020-08-14T22:23:49.000Z,2254799658404120,fraud_Champlin-Casper,home,252.92,Barbara,Nelson,F,7337 Browning Falls Suite 027,Valdosta,GA,31605,30.945999999999998,-83.2474,94325,Educational psychologist,1987-09-08T00:00:00.000Z,b8a0e98c82d9a2a3d822a4e0a40f26bc,1376519029,30.539194000000002,-82.666646,1,22,6,252.92,1,71.60048602433514,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82009,2020-07-20T00:06:38.000Z,2268221587779419,"fraud_Towne, Greenholt and Koepp",shopping_net,967.39,Peggy,Berry,F,517 Vasquez Lodge,Vancouver,WA,98665,45.6892,-122.6616,299480,Teaching laboratory technician,1985-01-02T00:00:00.000Z,afe3b8a3dd4e23951963ffcfa5f6668f,1374278798,46.221078999999996,-123.626395,1,0,2,967.39,1,95.18548925620168,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261735,2020-09-25T23:07:54.000Z,2286236465059468,fraud_Eichmann-Russel,misc_pos,49.16,Morgan,Murray,F,2788 Brittney Island,Blairstown,MO,64726,38.5319,-93.9221,467,Agricultural consultant,1950-05-27T00:00:00.000Z,5d23b120b11c9f3c87516787e84eb4d9,1380150474,39.464529,-94.60810500000001,1,23,6,49.16,1,119.45122843969132,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
282530,2020-10-05T00:30:12.000Z,2297447006766555,fraud_Hackett-Lueilwitz,grocery_pos,287.86,Laura,Walker,F,611 Michael Rue,Cisco,IL,61830,39.9972,-88.6962,478,Landscape architect,1960-01-13T00:00:00.000Z,fd24c29f99aeedafd7af5937cac18cb4,1380933012,39.602748,-87.804816,1,0,2,287.86,1,87.87797756654109,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285474,2020-10-05T22:49:05.000Z,2297447006766555,"fraud_Baumbach, Strosin and Nicolas",shopping_pos,592.56,Laura,Walker,F,611 Michael Rue,Cisco,IL,61830,39.9972,-88.6962,478,Landscape architect,1960-01-13T00:00:00.000Z,caaf1070c7f27fb6fe3fa869da3ae5f5,1381013345,39.980439000000004,-89.224452,1,22,2,592.56,1,45.04251568747581,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285522,2020-10-05T23:07:29.000Z,2297447006766555,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,954.73,Laura,Walker,F,611 Michael Rue,Cisco,IL,61830,39.9972,-88.6962,478,Landscape architect,1960-01-13T00:00:00.000Z,f8fe6742c1f8e71bbd3fd387e2f016c5,1381014449,40.763781,-87.97326,1,23,2,954.73,1,104.954553182182,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121888,2020-08-03T01:48:07.000Z,2358122155477959,fraud_Kiehn-Emmerich,grocery_pos,337.71,Mike,Tran,M,17355 Mendoza Bypass Suite 059,Linthicum Heights,MD,21090,39.2092,-76.6681,9784,"Conservator, furniture",1924-10-30T00:00:00.000Z,1d629d8f67a23b4a77c14762264e842a,1375494487,38.650523,-77.665075,1,1,2,337.71,1,106.28264441938319,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78434,2020-07-18T23:01:36.000Z,2454076758463217,fraud_Bashirian Group,shopping_net,1133.57,Robert,Andrade,M,27720 Martin Hills,Remer,MN,56672,47.0874,-93.9196,2097,Insurance risk surveyor,1987-10-27T00:00:00.000Z,0cce1a1eceab279595379dc84d96533f,1374188496,47.275469,-93.430403,1,23,7,1133.57,1,42.47636799923087,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81697,2020-07-19T22:15:59.000Z,2454076758463217,fraud_Beier-Hyatt,shopping_pos,795.09,Robert,Andrade,M,27720 Martin Hills,Remer,MN,56672,47.0874,-93.9196,2097,Insurance risk surveyor,1987-10-27T00:00:00.000Z,2f0bc836dc7e1d03fafc5ed6878a6029,1374272159,47.158087,-93.759129,1,22,1,795.09,1,14.463438998926307,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359495,2020-11-08T01:04:05.000Z,2475085306462014,fraud_Cartwright-Harris,grocery_pos,289.3,John,Miller,M,153 Mccullough Springs Apt. 857,Lamberton,MN,56152,44.2378,-95.2739,1507,Land/geomatics surveyor,1993-10-12T00:00:00.000Z,889e6ee72ad30e46dae55fce2da9e185,1383872645,45.087537,-95.220372,1,1,1,289.3,1,94.5812278710133,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76545,2020-07-18T03:51:48.000Z,2703186189652095,"fraud_Langworth, Boehm and Gulgowski",shopping_net,1097.18,Jennifer,Banks,F,561 Perry Cove,Moravian Falls,NC,28654,36.0788,-81.1781,3495,"Psychologist, counselling",1988-03-09T00:00:00.000Z,1042c537f7176e8f6e7e66306e771131,1374119508,36.763378,-81.221175,1,3,7,1097.18,1,76.21910670846303,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81702,2020-07-19T22:17:40.000Z,2703186189652095,"fraud_Cronin, Kshlerin and Weber",health_fitness,20.43,Jennifer,Banks,F,561 Perry Cove,Moravian Falls,NC,28654,36.0788,-81.1781,3495,"Psychologist, counselling",1988-03-09T00:00:00.000Z,aa89941e109eb72ef4909a342f17f870,1374272260,35.946295,-80.57757,1,22,1,20.43,1,55.98760613044224,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
488684,2020-12-16T22:42:18.000Z,2714019737356678,"fraud_Ruecker, Beer and Collier",shopping_net,949.82,Christina,Moore,F,542 Finley Ports Apt. 396,West Finley,PA,15377,39.9914,-80.4408,724,Theme park manager,1995-08-30T00:00:00.000Z,9848478758f1a3d08e475cc30787a5bf,1387233738,40.889993,-80.089213,1,22,4,949.82,1,104.2547394523061,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492277,2020-12-17T23:43:58.000Z,2714019737356678,fraud_Heathcote LLC,shopping_net,913.22,Christina,Moore,F,542 Finley Ports Apt. 396,West Finley,PA,15377,39.9914,-80.4408,724,Theme park manager,1995-08-30T00:00:00.000Z,1057d6d529be008234caffe13808aead,1387323838,40.754469,-80.878766,1,23,5,913.22,1,92.60602589112531,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183979,2020-08-24T19:06:58.000Z,3501365119557234,fraud_Nader-Heller,misc_net,802.1,Danielle,Allen,F,87198 Macias Drive Suite 389,Loving,NM,88256,32.274,-104.0914,1925,Educational psychologist,1952-05-26T00:00:00.000Z,fc43c3cb576830881d207deb10b8c15c,1377371218,31.790515000000003,-104.50795600000001,1,19,2,802.1,1,66.57414411428898,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
184748,2020-08-24T22:43:03.000Z,3501365119557234,"fraud_Cormier, Stracke and Thiel",entertainment,580.52,Danielle,Allen,F,87198 Macias Drive Suite 389,Loving,NM,88256,32.274,-104.0914,1925,Educational psychologist,1952-05-26T00:00:00.000Z,c9842027f21d458748f0567fdf09eeaf,1377384183,32.817457,-105.031603,1,22,2,580.52,1,106.85569534515118,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
